-1.083584822795621139e-09	1.716515890537457166e-09	2.869767476894797533e-09
-1.054437154257546022e-09	1.707884425550215174e-09	2.911678970614735177e-09
-1.025115095587562354e-09	1.699070925620388863e-09	2.955609998411833792e-09
-9.956188433875799802e-10	1.690081031605993139e-09	3.001687900553820948e-09
-9.659486289540901445e-10	1.680921477009717269e-09	3.050049568002303168e-09
-9.361052918932554265e-10	1.671600301696631798e-09	3.100842800585212788e-09
-9.060899091214098364e-10	1.662126986971366861e-09	3.154226858870246073e-09
-8.759040289370795377e-10	1.652512707228665350e-09	3.210373966204098416e-09
-8.455498583711189755e-10	1.642770544596500421e-09	3.269470287096502714e-09
-8.150302821529987609e-10	1.632915712831009826e-09	3.331717424170855407e-09
-7.843489052694635639e-10	1.622965822845051757e-09	3.397333742568206384e-09
-7.535103374589651420e-10	1.612941460023744328e-09	3.466556487234200800e-09
-7.225204291342720011e-10	1.602866292471644295e-09	3.539643011104185572e-09
-6.913861122503941447e-10	1.592767799133796722e-09	3.616873732921941493e-09
-6.601162473122539628e-10	1.582677578807854410e-09	3.698553634190484215e-09
-6.287214142826832132e-10	1.572632008876404836e-09	3.785015689761208525e-09
-5.972143636105267751e-10	1.562673165866895702e-09	3.876623420421660418e-09
-5.656106758881564197e-10	1.552849428672810848e-09	3.973774428955870701e-09
-5.339290449583422759e-10	1.543216351003930546e-09	4.076904113377776895e-09
-5.021917960183308161e-10	1.533838089873290530e-09	4.186490177674858640e-09
-4.704257770363898299e-10	1.524788393695592060e-09	4.303057538993671948e-09
-4.386632200999641418e-10	1.516152242642126786e-09	4.427183548464772121e-09
-4.069424963670812351e-10	1.508027525076732634e-09	4.559504764486056815e-09
-3.753094289053288372e-10	1.500527250601167096e-09	4.700723904571563250e-09
-3.438190445311437338e-10	1.493781694635511329e-09	4.851618333930531951e-09
-3.125368288244474964e-10	1.487941601411677627e-09	5.013049242386120865e-09
-2.815410946044326764e-10	1.483180867012384502e-09	5.185972874281296802e-09
-2.509255918788560595e-10	1.479701270771613969e-09	5.371452803844749713e-09
-2.208025045210197685e-10	1.477736577548688070e-09	5.570674551277004282e-09
-1.913062153136031459e-10	1.477558366399146920e-09	5.784962202789107158e-09
-1.625980276346681975e-10	1.479482399554167727e-09	6.015798169796899619e-09
-1.348717503420661029e-10	1.483876767756821353e-09	6.264845317516277062e-09
-1.083606362047484691e-10	1.491170938579723837e-09	6.533973997043460410e-09
